game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,overtime,away_rest,home_rest,div_game,roof,surface,stadium_id,stadium
2020_03_CHI_ATL,2020,REG,3,2020-09-27,Sunday,13:00,CHI,30,ATL,26,Home,0,7,7,0,closed,fieldturf,ATL97,Mercedes-Benz Stadium
2020_03_CIN_PHI,2020,REG,3,2020-09-27,Sunday,13:00,CIN,23,PHI,23,Home,1,10,7,0,outdoors,grass,PHI00,Lincoln Financial Field
2020_03_DAL_SEA,2020,REG,3,2020-09-27,Sunday,16:25,DAL,31,SEA,38,Home,0,7,7,0,outdoors,fieldturf,SEA00,CenturyLink Field
2020_03_DET_ARI,2020,REG,3,2020-09-27,Sunday,16:25,DET,26,ARI,23,Home,0,7,7,0,closed,grass,PHO00,State Farm Stadium
2020_03_GB_NO,2020,REG,3,2020-09-27,Sunday,20:20,GB,37,NO,30,Home,0,7,6,0,dome,astroturf,NOR00,Mercedes-Benz Superdome
2020_03_HOU_PIT,2020,REG,3,2020-09-27,Sunday,13:00,HOU,21,PIT,28,Home,0,7,7,0,outdoors,grass,PIT00,Heinz Field
2020_03_LA_BUF,2020,REG,3,2020-09-27,Sunday,13:00,LA,32,BUF,35,Home,0,7,7,0,outdoors,astroturf,BUF00,New Era Field
2020_03_LV_NE,2020,REG,3,2020-09-27,Sunday,13:00,LV,20,NE,36,Home,0,6,7,0,outdoors,grass,BOS00,Gillette Stadium
2020_03_NYJ_IND,2020,REG,3,2020-09-27,Sunday,16:05,NYJ,7,IND,36,Home,0,7,7,0,closed,fieldturf,IND00,Lucas Oil Stadium
2020_03_SF_NYG,2020,REG,3,2020-09-27,Sunday,13:00,SF,36,NYG,9,Home,0,7,7,0,outdoors,fieldturf,NYC01,MetLife Stadium
2020_03_TB_DEN,2020,REG,3,2020-09-27,Sunday,16:25,TB,28,DEN,10,Home,0,7,7,0,outdoors,grass,DEN00,Empower Field at Mile High
2020_03_TEN_MIN,2020,REG,3,2020-09-27,Sunday,13:00,TEN,31,MIN,30,Home,0,7,7,0,dome,sportturf,MIN01,U.S. Bank Stadium
2020_03_WAS_CLE,2020,REG,3,2020-09-27,Sunday,13:00,WAS,20,CLE,34,Home,0,7,10,0,outdoors,grass,CLE00,FirstEnergy Stadium
2020_03_KC_BAL,2020,REG,3,2020-09-28,Monday,20:15,KC,34,BAL,20,Home,0,8,8,0,outdoors,grass,BAL00,M&T Bank Stadium
2020_04_DEN_NYJ,2020,REG,4,2020-10-01,Thursday,20:20,DEN,37,NYJ,28,Home,0,4,4,0,outdoors,fieldturf,NYC01,MetLife Stadium
2020_04_ARI_CAR,2020,REG,4,2020-10-04,Sunday,13:00,ARI,21,CAR,31,Home,0,7,7,0,outdoors,grass,CAR00,Bank of America Stadium
2020_04_BAL_WAS,2020,REG,4,2020-10-04,Sunday,13:00,BAL,31,WAS,17,Home,0,6,7,0,outdoors,grass,WAS00,FedExField
2020_04_BUF_LV,2020,REG,4,2020-10-04,Sunday,16:25,BUF,30,LV,23,Home,0,7,7,0,dome,grass,VEG00,Allegiant Stadium
2020_04_CLE_DAL,2020,REG,4,2020-10-04,Sunday,13:00,CLE,49,DAL,38,Home,0,7,7,0,closed,fieldturf,DAL00,AT&T Stadium
2020_04_IND_CHI,2020,REG,4,2020-10-04,Sunday,16:25,IND,19,CHI,11,Home,0,7,7,0,outdoors,grass,CHI98,Soldier Field
2020_04_JAX_CIN,2020,REG,4,2020-10-04,Sunday,13:00,JAX,25,CIN,33,Home,0,10,7,0,outdoors,grass,CIN00,Paul Brown Stadium
2020_04_LAC_TB,2020,REG,4,2020-10-04,Sunday,13:00,LAC,31,TB,38,Home,0,7,7,0,outdoors,grass,TAM00,Raymond James Stadium
2020_04_MIN_HOU,2020,REG,4,2020-10-04,Sunday,13:00,MIN,31,HOU,23,Home,0,7,7,0,closed,grass,HOU00,NRG Stadium
2020_04_NO_DET,2020,REG,4,2020-10-04,Sunday,13:00,NO,35,DET,29,Home,0,7,7,0,dome,fieldturf,DET00,Ford Field
2020_04_NYG_LA,2020,REG,4,2020-10-04,Sunday,16:05,NYG,9,LA,17,Home,0,7,7,0,dome,matrixturf,LAX01,SoFi Stadium
2020_04_PHI_SF,2020,REG,4,2020-10-04,Sunday,20:20,PHI,25,SF,20,Home,0,7,7,0,outdoors,grass,SFO01,Levi's Stadium
2020_04_SEA_MIA,2020,REG,4,2020-10-04,Sunday,13:00,SEA,31,MIA,23,Home,0,7,10,0,outdoors,grass,MIA00,Hard Rock Stadium
2020_04_ATL_GB,2020,REG,4,2020-10-05,Monday,21:00,ATL,16,GB,30,Home,0,8,8,0,outdoors,grass,GNB00,Lambeau Field
2020_04_NE_KC,2020,REG,4,2020-10-05,Monday,19:05,NE,10,KC,26,Home,0,8,7,0,outdoors,astroturf,KAN00,Arrowhead Stadium
2020_05_TB_CHI,2020,REG,5,2020-10-08,Thursday,20:20,TB,19,CHI,20,Home,0,4,4,0,outdoors,grass,CHI98,Soldier Field
2020_05_ARI_NYJ,2020,REG,5,2020-10-11,Sunday,13:00,ARI,30,NYJ,10,Home,0,7,10,0,outdoors,fieldturf,NYC01,MetLife Stadium
2020_05_CAR_ATL,2020,REG,5,2020-10-11,Sunday,13:00,CAR,23,ATL,16,Home,0,7,6,1,closed,fieldturf,ATL97,Mercedes-Benz Stadium
2020_05_CIN_BAL,2020,REG,5,2020-10-11,Sunday,13:00,CIN,3,BAL,27,Home,0,7,7,1,outdoors,grass,BAL00,M&T Bank Stadium
2020_05_IND_CLE,2020,REG,5,2020-10-11,Sunday,16:25,IND,23,CLE,32,Home,0,7,7,0,outdoors,grass,CLE00,FirstEnergy Stadium
2020_05_JAX_HOU,2020,REG,5,2020-10-11,Sunday,13:00,JAX,14,HOU,30,Home,0,7,7,1,closed,grass,HOU00,NRG Stadium
2020_05_LA_WAS,2020,REG,5,2020-10-11,Sunday,13:00,LA,30,WAS,10,Home,0,7,7,0,outdoors,grass,WAS00,FedExField
2020_05_LV_KC,2020,REG,5,2020-10-11,Sunday,13:00,LV,40,KC,32,Home,0,7,6,1,outdoors,astroturf,KAN00,Arrowhead Stadium
2020_05_MIA_SF,2020,REG,5,2020-10-11,Sunday,16:05,MIA,43,SF,17,Home,0,7,7,0,outdoors,grass,SFO01,Levi's Stadium
2020_05_MIN_SEA,2020,REG,5,2020-10-11,Sunday,20:20,MIN,26,SEA,27,Home,0,7,7,0,outdoors,fieldturf,SEA00,CenturyLink Field
2020_05_NYG_DAL,2020,REG,5,2020-10-11,Sunday,16:25,NYG,34,DAL,37,Home,0,7,7,1,closed,fieldturf,DAL00,AT&T Stadium
2020_05_PHI_PIT,2020,REG,5,2020-10-11,Sunday,13:00,PHI,29,PIT,38,Home,0,7,14,0,outdoors,grass,PIT00,Heinz Field
2020_05_LAC_NO,2020,REG,5,2020-10-12,Monday,20:15,LAC,27,NO,30,Home,1,8,8,0,dome,astroturf,NOR00,Mercedes-Benz Superdome
2020_05_BUF_TEN,2020,REG,5,2020-10-13,Tuesday,19:00,BUF,16,TEN,42,Home,0,9,16,0,outdoors,grass,NAS00,Nissan Stadium
2020_06_ATL_MIN,2020,REG,6,2020-10-18,Sunday,13:00,ATL,40,MIN,23,Home,0,7,7,0,dome,sportturf,MIN01,U.S. Bank Stadium
2020_06_BAL_PHI,2020,REG,6,2020-10-18,Sunday,13:00,BAL,30,PHI,28,Home,0,7,7,0,outdoors,grass,PHI00,Lincoln Financial Field
2020_06_CHI_CAR,2020,REG,6,2020-10-18,Sunday,13:00,CHI,23,CAR,16,Home,0,10,7,0,outdoors,grass,CAR00,Bank of America Stadium
2020_06_CIN_IND,2020,REG,6,2020-10-18,Sunday,13:00,CIN,27,IND,31,Home,0,7,7,0,closed,fieldturf,IND00,Lucas Oil Stadium
2020_06_CLE_PIT,2020,REG,6,2020-10-18,Sunday,13:00,CLE,7,PIT,38,Home,0,7,7,1,outdoors,grass,PIT00,Heinz Field
2020_06_DEN_NE,2020,REG,6,2020-10-18,Sunday,13:00,DEN,18,NE,12,Home,0,17,13,0,outdoors,grass,BOS00,Gillette Stadium
2020_06_DET_JAX,2020,REG,6,2020-10-18,Sunday,13:00,DET,34,JAX,16,Home,0,14,7,0,outdoors,grass,JAX00,TIAA Bank Stadium
2020_06_GB_TB,2020,REG,6,2020-10-18,Sunday,16:25,GB,10,TB,38,Home,0,13,10,0,outdoors,grass,TAM00,Raymond James Stadium
2020_06_HOU_TEN,2020,REG,6,2020-10-18,Sunday,13:00,HOU,36,TEN,42,Home,1,7,5,1,outdoors,grass,NAS00,Nissan Stadium
2020_06_LA_SF,2020,REG,6,2020-10-18,Sunday,20:20,LA,16,SF,24,Home,0,7,7,1,outdoors,grass,SFO01,Levi's Stadium
2020_06_NYJ_MIA,2020,REG,6,2020-10-18,Sunday,16:05,NYJ,0,MIA,24,Home,0,7,7,1,outdoors,grass,MIA00,Hard Rock Stadium
2020_06_WAS_NYG,2020,REG,6,2020-10-18,Sunday,13:00,WAS,19,NYG,20,Home,0,7,7,1,outdoors,fieldturf,NYC01,MetLife Stadium
2020_06_ARI_DAL,2020,REG,6,2020-10-19,Monday,20:15,ARI,38,DAL,10,Home,0,8,8,0,closed,fieldturf,DAL00,AT&T Stadium
2020_06_KC_BUF,2020,REG,6,2020-10-19,Monday,17:00,KC,26,BUF,17,Home,0,8,6,0,outdoors,astroturf,BUF00,New Era Field
2020_07_NYG_PHI,2020,REG,7,2020-10-22,Thursday,20:20,NYG,21,PHI,22,Home,0,4,4,1,outdoors,grass,PHI00,Lincoln Financial Field
2020_07_BUF_NYJ,2020,REG,7,2020-10-25,Sunday,13:00,BUF,18,NYJ,10,Home,0,6,7,1,outdoors,fieldturf,NYC01,MetLife Stadium
2020_07_CAR_NO,2020,REG,7,2020-10-25,Sunday,13:00,CAR,24,NO,27,Home,0,7,13,1,dome,astroturf,NOR00,Mercedes-Benz Superdome
2020_07_CLE_CIN,2020,REG,7,2020-10-25,Sunday,13:00,CLE,37,CIN,34,Home,0,7,7,1,outdoors,grass,CIN00,Paul Brown Stadium
2020_07_DAL_WAS,2020,REG,7,2020-10-25,Sunday,13:00,DAL,3,WAS,25,Home,0,6,7,1,outdoors,grass,WAS00,FedExField
2020_07_DET_ATL,2020,REG,7,2020-10-25,Sunday,13:00,DET,23,ATL,22,Home,0,7,7,0,closed,fieldturf,ATL97,Mercedes-Benz Stadium
2020_07_GB_HOU,2020,REG,7,2020-10-25,Sunday,13:00,GB,35,HOU,20,Home,0,7,7,0,closed,grass,HOU00,NRG Stadium
2020_07_JAX_LAC,2020,REG,7,2020-10-25,Sunday,16:25,JAX,29,LAC,39,Home,0,7,13,0,dome,matrixturf,LAX01,SoFi Stadium
2020_07_KC_DEN,2020,REG,7,2020-10-25,Sunday,16:25,KC,43,DEN,16,Home,0,6,7,1,outdoors,grass,DEN00,Empower Field at Mile High
2020_07_PIT_TEN,2020,REG,7,2020-10-25,Sunday,13:00,PIT,27,TEN,24,Home,0,7,7,0,outdoors,grass,NAS00,Nissan Stadium
2020_07_SEA_ARI,2020,REG,7,2020-10-25,Sunday,20:20,SEA,34,ARI,37,Home,1,14,6,1,closed,grass,PHO00,State Farm Stadium
2020_07_SF_NE,2020,REG,7,2020-10-25,Sunday,16:25,SF,33,NE,6,Home,0,7,7,0,outdoors,grass,BOS00,Gillette Stadium
2020_07_TB_LV,2020,REG,7,2020-10-25,Sunday,16:05,TB,45,LV,20,Home,0,7,14,0,dome,grass,VEG00,Allegiant Stadium
2020_07_CHI_LA,2020,REG,7,2020-10-26,Monday,20:15,CHI,10,LA,24,Home,0,8,8,0,dome,matrixturf,LAX01,SoFi Stadium
2020_08_ATL_CAR,2020,REG,8,2020-10-29,Thursday,20:20,ATL,25,CAR,17,Home,0,4,4,1,outdoors,grass,CAR00,Bank of America Stadium
2020_08_DAL_PHI,2020,REG,8,2020-11-01,Sunday,20:20,DAL,9,PHI,23,Home,0,7,10,1,outdoors,grass,PHI00,Lincoln Financial Field
2020_08_IND_DET,2020,REG,8,2020-11-01,Sunday,13:00,IND,41,DET,21,Home,0,14,7,0,dome,fieldturf,DET00,Ford Field
2020_08_LAC_DEN,2020,REG,8,2020-11-01,Sunday,16:05,LAC,30,DEN,31,Home,0,7,7,1,outdoors,grass,DEN00,Empower Field at Mile High
2020_08_LA_MIA,2020,REG,8,2020-11-01,Sunday,13:00,LA,17,MIA,28,Home,0,6,14,0,outdoors,grass,MIA00,Hard Rock Stadium
2020_08_LV_CLE,2020,REG,8,2020-11-01,Sunday,13:00,LV,16,CLE,6,Home,0,7,7,0,outdoors,grass,CLE00,FirstEnergy Stadium
2020_08_MIN_GB,2020,REG,8,2020-11-01,Sunday,13:00,MIN,28,GB,22,Home,0,14,7,1,outdoors,grass,GNB00,Lambeau Field
2020_08_NE_BUF,2020,REG,8,2020-11-01,Sunday,13:00,NE,21,BUF,24,Home,0,7,7,1,outdoors,astroturf,BUF00,New Era Field
2020_08_NO_CHI,2020,REG,8,2020-11-01,Sunday,16:25,NO,26,CHI,23,Home,1,7,6,0,outdoors,grass,CHI98,Soldier Field
2020_08_NYJ_KC,2020,REG,8,2020-11-01,Sunday,13:00,NYJ,9,KC,35,Home,0,7,7,0,outdoors,astroturf,KAN00,Arrowhead Stadium
2020_08_PIT_BAL,2020,REG,8,2020-11-01,Sunday,13:00,PIT,28,BAL,24,Home,0,7,14,1,outdoors,grass,BAL00,M&T Bank Stadium
2020_08_SF_SEA,2020,REG,8,2020-11-01,Sunday,16:25,SF,27,SEA,37,Home,0,7,7,1,outdoors,fieldturf,SEA00,CenturyLink Field
2020_08_TEN_CIN,2020,REG,8,2020-11-01,Sunday,13:00,TEN,20,CIN,31,Home,0,7,7,0,outdoors,grass,CIN00,Paul Brown Stadium
2020_08_TB_NYG,2020,REG,8,2020-11-02,Monday,20:15,TB,25,NYG,23,Home,0,8,11,0,outdoors,fieldturf,NYC01,MetLife Stadium
2020_09_GB_SF,2020,REG,9,2020-11-05,Thursday,20:20,GB,34,SF,17,Home,0,4,4,0,outdoors,grass,SFO01,Levi's Stadium
2020_09_BAL_IND,2020,REG,9,2020-11-08,Sunday,13:00,BAL,24,IND,10,Home,0,7,7,0,closed,fieldturf,IND00,Lucas Oil Stadium
2020_09_CAR_KC,2020,REG,9,2020-11-08,Sunday,13:00,CAR,31,KC,33,Home,0,10,7,0,outdoors,astroturf,KAN00,Arrowhead Stadium
2020_09_CHI_TEN,2020,REG,9,2020-11-08,Sunday,13:00,CHI,17,TEN,24,Home,0,7,7,0,outdoors,grass,NAS00,Nissan Stadium
2020_09_DEN_ATL,2020,REG,9,2020-11-08,Sunday,13:00,DEN,27,ATL,34,Home,0,7,10,0,closed,fieldturf,ATL97,Mercedes-Benz Stadium
2020_09_DET_MIN,2020,REG,9,2020-11-08,Sunday,13:00,DET,20,MIN,34,Home,0,7,7,1,dome,sportturf,MIN01,U.S. Bank Stadium
2020_09_HOU_JAX,2020,REG,9,2020-11-08,Sunday,13:00,HOU,27,JAX,25,Home,0,14,14,1,outdoors,grass,JAX00,TIAA Bank Stadium
2020_09_LV_LAC,2020,REG,9,2020-11-08,Sunday,16:05,LV,31,LAC,26,Home,0,7,7,1,dome,matrixturf,LAX01,SoFi Stadium
2020_09_MIA_ARI,2020,REG,9,2020-11-08,Sunday,16:25,MIA,34,ARI,31,Home,0,7,14,0,closed,grass,PHO00,State Farm Stadium
2020_09_NO_TB,2020,REG,9,2020-11-08,Sunday,20:20,NO,38,TB,3,Home,0,7,6,1,outdoors,grass,TAM00,Raymond James Stadium
2020_09_NYG_WAS,2020,REG,9,2020-11-08,Sunday,13:00,NYG,23,WAS,20,Home,0,6,14,1,outdoors,grass,WAS00,FedExField
2020_09_PIT_DAL,2020,REG,9,2020-11-08,Sunday,16:25,PIT,24,DAL,19,Home,0,7,7,0,closed,fieldturf,DAL00,AT&T Stadium
2020_09_SEA_BUF,2020,REG,9,2020-11-08,Sunday,13:00,SEA,34,BUF,44,Home,0,7,7,0,outdoors,astroturf,BUF00,New Era Field
2020_09_NE_NYJ,2020,REG,9,2020-11-09,Monday,20:15,NE,30,NYJ,27,Home,0,8,8,1,outdoors,fieldturf,NYC01,MetLife Stadium
2020_10_IND_TEN,2020,REG,10,2020-11-12,Thursday,20:20,IND,34,TEN,17,Home,0,4,4,1,outdoors,grass,NAS00,Nissan Stadium
2020_10_BAL_NE,2020,REG,10,2020-11-15,Sunday,20:20,BAL,17,NE,23,Home,0,7,6,0,outdoors,grass,BOS00,Gillette Stadium
2020_10_BUF_ARI,2020,REG,10,2020-11-15,Sunday,16:05,BUF,30,ARI,32,Home,0,7,7,0,closed,grass,PHO00,State Farm Stadium
2020_10_CIN_PIT,2020,REG,10,2020-11-15,Sunday,16:25,CIN,10,PIT,36,Home,0,14,7,1,outdoors,grass,PIT00,Heinz Field
2020_10_DEN_LV,2020,REG,10,2020-11-15,Sunday,16:05,DEN,12,LV,37,Home,0,7,7,1,dome,grass,VEG00,Allegiant Stadium
2020_10_HOU_CLE,2020,REG,10,2020-11-15,Sunday,13:00,HOU,7,CLE,10,Home,0,7,14,0,outdoors,grass,CLE00,FirstEnergy Stadium
2020_10_JAX_GB,2020,REG,10,2020-11-15,Sunday,13:00,JAX,20,GB,24,Home,0,7,10,0,outdoors,grass,GNB00,Lambeau Field
2020_10_LAC_MIA,2020,REG,10,2020-11-15,Sunday,16:05,LAC,21,MIA,29,Home,0,7,7,0,outdoors,grass,MIA00,Hard Rock Stadium
2020_10_PHI_NYG,2020,REG,10,2020-11-15,Sunday,13:00,PHI,17,NYG,27,Home,0,14,7,1,outdoors,fieldturf,NYC01,MetLife Stadium
2020_10_SEA_LA,2020,REG,10,2020-11-15,Sunday,16:25,SEA,16,LA,23,Home,0,7,14,1,dome,matrixturf,LAX01,SoFi Stadium
2020_10_SF_NO,2020,REG,10,2020-11-15,Sunday,16:25,SF,13,NO,27,Home,0,10,7,0,dome,astroturf,NOR00,Mercedes-Benz Superdome
2020_10_TB_CAR,2020,REG,10,2020-11-15,Sunday,13:00,TB,46,CAR,23,Home,0,7,7,1,outdoors,grass,CAR00,Bank of America Stadium
2020_10_WAS_DET,2020,REG,10,2020-11-15,Sunday,13:00,WAS,27,DET,30,Home,0,7,7,0,dome,fieldturf,DET00,Ford Field
2020_10_MIN_CHI,2020,REG,10,2020-11-16,Monday,20:15,MIN,19,CHI,13,Home,0,8,8,1,outdoors,grass,CHI98,Soldier Field
2020_11_ARI_SEA,2020,REG,11,2020-11-19,Thursday,20:20,ARI,21,SEA,28,Home,0,4,4,1,outdoors,fieldturf,SEA00,Lumen Field
2020_11_ATL_NO,2020,REG,11,2020-11-22,Sunday,13:00,ATL,9,NO,24,Home,0,14,7,1,dome,astroturf,NOR00,Mercedes-Benz Superdome
2020_11_CIN_WAS,2020,REG,11,2020-11-22,Sunday,13:00,CIN,9,WAS,20,Home,0,7,7,0,outdoors,grass,WAS00,FedExField
2020_11_DAL_MIN,2020,REG,11,2020-11-22,Sunday,16:25,DAL,31,MIN,28,Home,0,14,6,0,dome,sportturf,MIN01,U.S. Bank Stadium
2020_11_DET_CAR,2020,REG,11,2020-11-22,Sunday,13:00,DET,0,CAR,20,Home,0,7,7,0,outdoors,grass,CAR00,Bank of America Stadium
2020_11_GB_IND,2020,REG,11,2020-11-22,Sunday,16:25,GB,31,IND,34,Home,1,7,10,0,closed,fieldturf,IND00,Lucas Oil Stadium
2020_11_KC_LV,2020,REG,11,2020-11-22,Sunday,20:20,KC,35,LV,31,Home,0,14,7,1,dome,grass,VEG00,Allegiant Stadium
2020_11_MIA_DEN,2020,REG,11,2020-11-22,Sunday,16:05,MIA,13,DEN,20,Home,0,7,7,0,outdoors,grass,DEN00,Empower Field at Mile High
2020_11_NE_HOU,2020,REG,11,2020-11-22,Sunday,13:00,NE,20,HOU,27,Home,0,7,7,0,closed,grass,HOU00,NRG Stadium
2020_11_NYJ_LAC,2020,REG,11,2020-11-22,Sunday,16:05,NYJ,28,LAC,34,Home,0,13,7,0,dome,matrixturf,LAX01,SoFi Stadium
2020_11_PHI_CLE,2020,REG,11,2020-11-22,Sunday,13:00,PHI,17,CLE,22,Home,0,7,7,0,outdoors,grass,CLE00,FirstEnergy Stadium
2020_11_PIT_JAX,2020,REG,11,2020-11-22,Sunday,13:00,PIT,27,JAX,3,Home,0,7,7,0,outdoors,grass,JAX00,TIAA Bank Stadium
2020_11_TEN_BAL,2020,REG,11,2020-11-22,Sunday,13:00,TEN,30,BAL,24,Home,1,10,7,0,outdoors,grass,BAL00,M&T Bank Stadium
2020_11_LA_TB,2020,REG,11,2020-11-23,Monday,20:15,LA,27,TB,24,Home,0,8,8,0,outdoors,grass,TAM00,Raymond James Stadium
2020_12_HOU_DET,2020,REG,12,2020-11-26,Thursday,12:30,HOU,41,DET,25,Home,0,4,4,0,dome,fieldturf,DET00,Ford Field
2020_12_WAS_DAL,2020,REG,12,2020-11-26,Thursday,16:30,WAS,41,DAL,16,Home,0,4,4,1,closed,fieldturf,DAL00,AT&T Stadium
2020_12_ARI_NE,2020,REG,12,2020-11-29,Sunday,13:00,ARI,17,NE,20,Home,0,10,7,0,outdoors,grass,BOS00,Gillette Stadium
2020_12_CAR_MIN,2020,REG,12,2020-11-29,Sunday,13:00,CAR,27,MIN,28,Home,0,7,7,0,dome,sportturf,MIN01,U.S. Bank Stadium
2020_12_CHI_GB,2020,REG,12,2020-11-29,Sunday,20:20,CHI,25,GB,41,Home,0,13,7,1,outdoors,grass,GNB00,Lambeau Field
2020_12_CLE_JAX,2020,REG,12,2020-11-29,Sunday,13:00,CLE,27,JAX,25,Home,0,7,7,0,outdoors,grass,JAX00,TIAA Bank Stadium
2020_12_KC_TB,2020,REG,12,2020-11-29,Sunday,16:25,KC,27,TB,24,Home,0,7,6,0,outdoors,grass,TAM00,Raymond James Stadium
2020_12_LAC_BUF,2020,REG,12,2020-11-29,Sunday,13:00,LAC,17,BUF,27,Home,0,7,14,0,outdoors,astroturf,BUF00,New Era Field
2020_12_LV_ATL,2020,REG,12,2020-11-29,Sunday,13:00,LV,6,ATL,43,Home,0,7,7,0,closed,fieldturf,ATL97,Mercedes-Benz Stadium
2020_12_MIA_NYJ,2020,REG,12,2020-11-29,Sunday,13:00,MIA,20,NYJ,3,Home,0,7,7,1,outdoors,fieldturf,NYC01,MetLife Stadium
2020_12_NO_DEN,2020,REG,12,2020-11-29,Sunday,16:05,NO,31,DEN,3,Home,0,7,7,0,outdoors,grass,DEN00,Empower Field at Mile High
2020_12_NYG_CIN,2020,REG,12,2020-11-29,Sunday,13:00,NYG,19,CIN,17,Home,0,14,7,0,outdoors,grass,CIN00,Paul Brown Stadium
2020_12_SF_LA,2020,REG,12,2020-11-29,Sunday,16:05,SF,23,LA,20,Home,0,14,6,1,dome,matrixturf,LAX01,SoFi Stadium
2020_12_TEN_IND,2020,REG,12,2020-11-29,Sunday,13:00,TEN,45,IND,26,Home,0,7,7,1,closed,fieldturf,IND00,Lucas Oil Stadium
2020_12_SEA_PHI,2020,REG,12,2020-11-30,Monday,20:15,SEA,23,PHI,17,Home,0,11,8,0,outdoors,grass,PHI00,Lincoln Financial Field
2020_12_BAL_PIT,2020,REG,12,2020-12-02,Wednesday,15:40,BAL,14,PIT,19,Home,0,10,10,1,outdoors,grass,PIT00,Heinz Field
2020_13_CIN_MIA,2020,REG,13,2020-12-06,Sunday,13:00,CIN,7,MIA,19,Home,0,7,7,0,outdoors,grass,MIA00,Hard Rock Stadium
2020_13_CLE_TEN,2020,REG,13,2020-12-06,Sunday,13:00,CLE,41,TEN,35,Home,0,7,7,0,outdoors,grass,NAS00,Nissan Stadium
2020_13_DEN_KC,2020,REG,13,2020-12-06,Sunday,20:20,DEN,16,KC,22,Home,0,7,7,1,outdoors,astroturf,KAN00,Arrowhead Stadium
2020_13_DET_CHI,2020,REG,13,2020-12-06,Sunday,13:00,DET,34,CHI,30,Home,0,10,7,1,outdoors,grass,CHI98,Soldier Field
2020_13_IND_HOU,2020,REG,13,2020-12-06,Sunday,13:00,IND,26,HOU,20,Home,0,7,10,1,closed,grass,HOU00,NRG Stadium
2020_13_JAX_MIN,2020,REG,13,2020-12-06,Sunday,13:00,JAX,24,MIN,27,Home,1,7,7,0,dome,sportturf,MIN01,U.S. Bank Stadium
2020_13_LA_ARI,2020,REG,13,2020-12-06,Sunday,16:05,LA,38,ARI,28,Home,0,7,7,1,closed,grass,PHO00,State Farm Stadium
2020_13_LV_NYJ,2020,REG,13,2020-12-06,Sunday,13:00,LV,31,NYJ,28,Home,0,7,7,0,outdoors,fieldturf,NYC01,MetLife Stadium
2020_13_NE_LAC,2020,REG,13,2020-12-06,Sunday,16:25,NE,45,LAC,0,Home,0,7,7,0,dome,matrixturf,LAX01,SoFi Stadium
2020_13_NO_ATL,2020,REG,13,2020-12-06,Sunday,13:00,NO,21,ATL,16,Home,0,7,7,1,closed,fieldturf,ATL97,Mercedes-Benz Stadium
2020_13_NYG_SEA,2020,REG,13,2020-12-06,Sunday,16:05,NYG,17,SEA,12,Home,0,7,6,0,outdoors,fieldturf,SEA00,Lumen Field
2020_13_PHI_GB,2020,REG,13,2020-12-06,Sunday,16:25,PHI,16,GB,30,Home,0,6,7,0,outdoors,grass,GNB00,Lambeau Field
2020_13_BUF_SF,2020,REG,13,2020-12-07,Monday,20:15,BUF,34,SF,24,Neutral,0,8,8,0,closed,grass,PHO00,State Farm Stadium
2020_13_WAS_PIT,2020,REG,13,2020-12-07,Monday,17:00,WAS,23,PIT,17,Home,0,11,5,0,outdoors,grass,PIT00,Heinz Field
2020_13_DAL_BAL,2020,REG,13,2020-12-08,Tuesday,20:05,DAL,17,BAL,34,Home,0,12,6,0,outdoors,grass,BAL00,M&T Bank Stadium
2020_14_NE_LA,2020,REG,14,2020-12-10,Thursday,20:20,NE,3,LA,24,Home,0,4,4,0,dome,matrixturf,LAX01,SoFi Stadium
2020_14_ARI_NYG,2020,REG,14,2020-12-13,Sunday,13:00,ARI,26,NYG,7,Home,0,7,7,0,outdoors,fieldturf,NYC01,MetLife Stadium
2020_14_ATL_LAC,2020,REG,14,2020-12-13,Sunday,16:25,ATL,17,LAC,20,Home,0,7,7,0,dome,matrixturf,LAX01,SoFi Stadium
2020_14_DAL_CIN,2020,REG,14,2020-12-13,Sunday,13:00,DAL,30,CIN,7,Home,0,5,7,0,outdoors,grass,CIN00,Paul Brown Stadium
2020_14_DEN_CAR,2020,REG,14,2020-12-13,Sunday,13:00,DEN,32,CAR,27,Home,0,7,14,0,outdoors,grass,CAR00,Bank of America Stadium
2020_14_GB_DET,2020,REG,14,2020-12-13,Sunday,16:25,GB,31,DET,24,Home,0,7,7,1,dome,fieldturf,DET00,Ford Field
2020_14_HOU_CHI,2020,REG,14,2020-12-13,Sunday,13:00,HOU,7,CHI,36,Home,0,7,7,0,outdoors,grass,CHI98,Soldier Field
2020_14_IND_LV,2020,REG,14,2020-12-13,Sunday,16:05,IND,44,LV,27,Home,0,7,7,0,dome,grass,VEG00,Allegiant Stadium
2020_14_KC_MIA,2020,REG,14,2020-12-13,Sunday,13:00,KC,33,MIA,27,Home,0,7,7,0,outdoors,grass,MIA00,Hard Rock Stadium
2020_14_MIN_TB,2020,REG,14,2020-12-13,Sunday,13:00,MIN,14,TB,26,Home,0,7,14,0,outdoors,grass,TAM00,Raymond James Stadium
2020_14_NO_PHI,2020,REG,14,2020-12-13,Sunday,16:25,NO,21,PHI,24,Home,0,7,7,0,outdoors,grass,PHI00,Lincoln Financial Field
2020_14_NYJ_SEA,2020,REG,14,2020-12-13,Sunday,16:05,NYJ,3,SEA,40,Home,0,7,7,0,outdoors,fieldturf,SEA00,Lumen Field
